timestamp,Cycle_Time,Efficiency,Average_Cycle_Time,Melt_Temperature,Filling_Time,Plasticising_Time,Max_Clamping_Force,Cushion_Position,Switchover_Position,Plasticising_Position,Max_Injection_Speed,Max_Screw_Rotation_Speed,Mean_Screw_Rotation_Speed,Max_Injection_Pressure,Switchover_Pressure,Weight
2021-04-23 12:21:26.157,61.0,98.4,60.99,255.0,3.3,11.69,4724.0,15.56,16.38,92.07,35.7,56.0,54.6,123.1,119.5,1.309249997138977
2021-04-23 12:22:44.087,61.0,98.4,60.99,255.0,3.33,11.82,4653.0,14.36,15.19,92.05,35.7,56.0,54.6,123.5,120.0,1.3092999458312988
2021-04-23 12:24:01.130,60.9,98.4,60.98,255.0,3.29,11.72,4724.0,15.55,16.36,92.07,35.7,56.0,54.6,123.1,119.5,1.3072500228881836
2021-04-23 12:25:19.153,61.0,98.4,60.97,255.0,3.33,11.85,4794.0,14.28,15.12,92.04,35.7,56.0,54.6,123.2,119.6,1.3092000484466553
2021-04-23 12:26:37.047,60.9,98.4,60.96,255.0,3.28,11.68,4724.0,15.98,16.79,92.09,35.7,56.0,54.6,123.0,119.6,1.309399962425232
2021-04-23 12:27:54.007,60.9,98.4,60.95,254.9,3.3,11.74,4724.0,15.25,16.08,92.1,35.7,56.0,54.6,123.3,119.7,1.3100500106811523
2021-04-23 12:29:11.817,60.9,98.4,60.95,255.0,3.3,11.74,4794.0,15.18,15.99,92.14,35.7,56.0,54.6,123.1,119.8,1.3065999746322632
2021-04-23 12:30:28.780,61.0,98.4,60.94,255.0,3.3,11.74,4794.0,15.15,15.96,92.12,35.7,56.0,54.6,123.0,119.7,1.3073999881744385
2021-04-23 12:31:46.667,61.0,98.4,60.94,255.0,3.31,11.78,4724.0,14.77,15.64,92.12,35.7,56.0,54.6,123.2,119.6,1.3095999956130981
2021-04-23 12:33:04.613,61.0,98.5,60.94,255.0,3.34,11.86,4794.0,13.93,14.79,92.08,35.7,56.0,54.6,123.3,119.8,1.3085500001907349
2021-04-23 12:34:21.567,60.9,98.5,60.94,255.0,3.33,11.85,4724.0,14.23,15.05,92.06,35.7,56.0,54.6,123.4,119.8,1.3072999715805054
2021-04-23 12:35:39.540,61.0,98.5,60.94,255.0,3.34,12.47,4724.0,14.27,15.09,92.16,35.7,56.0,54.6,123.5,120.0,1.3087999820709229
2021-04-23 12:36:56.700,61.0,98.4,60.94,255.0,3.36,11.88,4724.0,15.43,16.23,92.19,35.7,56.0,54.6,123.2,119.6,1.3098000288009644
2021-04-23 12:38:14.713,61.0,98.4,60.94,255.0,3.36,11.87,4794.0,14.63,15.48,92.22,35.7,56.0,54.6,123.2,119.5,1.3068499565124512
2021-04-23 12:39:31.673,61.0,98.4,60.95,255.0,3.34,11.83,4724.0,14.78,15.61,92.18,35.7,56.0,54.6,123.0,119.5,1.3092000484466553
2021-04-23 12:40:49.837,61.0,98.4,60.96,255.0,3.36,11.87,4724.0,13.96,14.77,92.13,35.7,56.0,54.6,123.4,119.9,1.3094500303268433
2021-04-23 12:42:06.813,61.0,98.4,60.96,255.0,3.32,11.79,4794.0,14.79,15.63,92.17,35.7,56.0,54.6,123.2,119.7,1.3090499639511108
2021-04-23 12:43:24.723,60.9,98.4,60.96,255.0,3.3,11.74,4724.0,15.22,16.07,92.16,35.7,56.0,54.6,123.0,119.4,1.3070000410079956
2021-04-23 12:44:41.723,60.9,98.4,60.96,255.0,3.32,11.78,4653.0,14.97,15.79,92.17,35.7,55.9,54.6,123.2,119.7,1.309749960899353
2021-04-23 12:45:59.540,61.0,98.4,60.96,255.0,3.33,11.81,4724.0,14.65,15.48,92.16,35.7,55.9,54.6,123.6,120.0,1.3102999925613403
2021-04-23 12:47:17.507,60.9,98.4,60.96,254.9,3.33,11.81,4794.0,14.42,15.18,92.13,35.7,56.0,54.6,122.9,119.7,1.3061000108718872
2021-04-23 12:48:34.487,60.9,98.4,60.95,255.0,3.32,11.81,4724.0,14.39,15.22,92.16,35.7,56.0,54.6,123.2,119.8,1.3093500137329102
2021-04-23 12:49:52.510,60.9,98.4,60.94,254.9,3.27,11.7,4794.0,15.82,16.63,92.17,35.7,56.0,54.6,123.1,119.6,1.3093500137329102
2021-04-23 12:51:09.417,60.9,98.5,60.94,255.0,3.3,11.74,4794.0,15.15,16.0,92.12,35.7,56.0,54.6,123.3,119.7,1.3071999549865723
2021-04-23 12:52:27.357,60.9,98.5,60.93,255.1,3.31,11.78,4724.0,14.88,15.71,92.13,35.7,56.0,54.6,123.6,119.8,1.3092000484466553
2021-04-23 12:53:45.187,60.9,98.5,60.92,255.1,3.28,11.73,4653.0,15.54,16.35,92.15,35.7,56.0,54.6,123.2,119.9,1.3098499774932861
2021-04-23 12:55:02.040,60.9,98.5,60.92,255.0,3.3,11.74,4794.0,15.23,16.05,92.13,35.7,56.0,54.6,123.4,120.0,1.3071500062942505
2021-04-23 12:56:20.113,60.9,98.5,60.92,255.0,3.32,11.77,4794.0,14.8,15.63,92.15,35.7,56.0,54.6,123.5,119.6,1.3068000078201294
2021-04-23 12:57:36.933,61.0,98.5,60.92,255.0,3.39,11.93,4724.0,12.87,13.68,92.15,35.7,56.0,54.6,123.7,120.4,1.3094500303268433
2021-04-23 12:58:54.933,61.0,98.5,60.93,254.8,3.39,12.05,4724.0,12.31,13.15,92.03,35.7,56.0,54.6,123.8,120.2,1.309749960899353
2021-04-23 13:00:11.860,60.9,98.5,60.93,254.9,3.28,11.64,4724.0,16.09,16.96,92.06,35.7,56.0,54.6,123.3,119.7,1.3072999715805054
2021-04-23 13:01:29.927,60.9,98.5,60.92,255.0,3.26,11.63,4724.0,16.29,17.11,92.12,35.7,56.0,54.6,122.9,119.3,1.3070000410079956
2021-04-23 13:02:46.933,60.9,98.5,60.92,255.1,3.29,11.75,4724.0,15.26,16.12,92.14,35.7,56.0,54.6,123.2,119.5,1.3099000453948975
2021-04-23 13:04:04.817,61.0,98.5,60.93,255.1,3.34,11.85,4794.0,13.95,14.8,92.09,35.7,55.9,54.6,123.3,119.9,1.3068000078201294
2021-04-23 13:05:22.783,60.9,98.5,60.93,255.1,3.31,11.78,4724.0,14.61,15.46,92.09,35.7,56.0,54.6,123.1,119.5,1.3070499897003174
2021-04-23 13:06:39.823,61.0,98.5,60.94,255.0,3.33,11.82,4794.0,14.12,14.93,92.06,35.7,56.0,54.6,123.5,119.9,1.309749960899353
2021-04-23 13:07:57.747,61.0,98.4,60.95,255.0,3.38,12.59,4724.0,12.9,13.73,92.15,35.7,56.0,54.6,123.5,120.1,1.3064500093460083
2021-04-23 13:09:14.520,61.0,98.4,60.96,255.0,3.36,11.88,4724.0,14.84,15.68,92.23,35.7,55.9,54.6,123.2,119.7,1.309499979019165
2021-04-23 13:10:32.653,61.0,98.4,60.96,255.0,3.36,11.87,4653.0,14.26,15.06,92.18,35.7,56.0,54.6,123.1,119.6,1.30964994430542
2021-04-23 13:11:49.613,61.0,98.4,60.97,255.0,3.42,11.95,4794.0,12.43,13.26,92.14,35.7,56.0,54.6,123.6,119.9,1.3074500560760498
2021-04-23 13:13:07.750,61.1,98.4,60.98,254.9,3.42,12.04,4724.0,11.8,12.65,92.02,35.7,55.9,54.6,123.8,120.4,1.3075000047683716
2021-04-23 13:14:24.647,61.1,98.4,61.0,255.0,3.39,12.49,4724.0,12.99,13.82,92.11,35.7,56.0,54.6,123.4,120.1,1.3098000288009644
2021-04-23 13:15:42.630,61.0,98.3,61.01,255.0,3.36,11.8,4653.0,15.28,16.12,92.13,35.7,56.0,54.6,123.4,119.7,1.3094500303268433
2021-04-23 13:16:59.957,61.1,98.3,61.02,255.0,3.4,11.9,4794.0,14.34,15.15,92.14,35.7,56.0,54.6,123.0,119.8,1.3071999549865723
2021-04-23 13:18:16.927,61.0,98.3,61.03,255.0,3.37,11.82,4794.0,14.59,15.42,92.22,35.7,56.0,54.6,123.7,120.1,1.309149980545044
2021-04-23 13:19:34.987,61.0,98.3,61.03,255.0,3.35,11.8,4653.0,14.58,15.41,92.16,35.7,56.0,54.6,123.5,120.1,1.3092000484466553
2021-04-23 13:20:51.987,61.0,98.3,61.03,255.0,3.38,11.87,4724.0,13.68,14.51,92.19,35.7,56.0,54.6,123.6,120.0,1.3071500062942505
2021-04-23 13:22:09.953,61.0,98.3,61.03,255.0,3.41,11.94,4653.0,12.47,13.34,92.13,35.7,56.0,54.6,123.8,120.6,1.3068000078201294
2021-04-23 13:23:26.950,61.0,98.3,61.03,255.0,3.4,11.94,4794.0,12.11,12.97,92.08,35.7,56.0,54.6,124.0,120.3,1.3093500137329102
2021-04-23 13:24:44.900,61.0,98.3,61.03,255.0,3.39,12.53,4724.0,12.76,13.58,92.12,35.7,56.0,54.6,123.6,120.1,1.3098000288009644
2021-04-23 13:26:01.900,61.1,98.3,61.03,254.9,3.37,11.84,4794.0,15.05,15.87,92.16,35.7,56.0,54.6,123.3,119.8,1.309149980545044
2021-04-23 13:27:19.850,61.0,98.3,61.03,255.0,3.35,11.8,4724.0,15.43,16.26,92.15,35.7,56.0,54.6,123.1,119.4,1.3072500228881836
2021-04-23 13:28:36.843,61.0,98.3,61.02,255.0,3.32,11.75,4653.0,16.31,17.16,92.14,35.7,56.0,54.6,123.2,119.6,1.3094500303268433
2021-04-23 13:29:54.847,61.0,98.3,61.01,255.0,3.34,11.8,4724.0,15.92,16.76,92.14,35.7,56.0,54.6,123.1,119.5,1.3100999593734741
2021-04-23 13:31:12.823,61.0,98.3,61.01,255.0,3.32,11.77,4724.0,16.15,17.0,92.16,35.7,56.0,54.6,123.4,119.7,1.3071999549865723
2021-04-23 13:32:29.677,61.0,98.3,61.0,255.0,3.32,11.76,4724.0,16.31,17.12,92.16,35.7,55.9,54.6,123.1,119.7,1.3101999759674072
2021-04-23 13:33:47.533,61.0,98.3,61.0,255.0,3.36,11.86,4794.0,15.17,15.99,92.16,35.7,56.0,54.6,123.4,120.0,1.3097000122070312
2021-04-23 13:35:04.693,61.0,98.4,61.0,255.0,3.3,11.7,4724.0,16.63,17.47,92.17,35.7,56.0,54.6,123.0,119.5,1.3075000047683716
2021-04-23 13:36:22.610,61.0,98.3,61.0,254.9,3.37,11.84,4724.0,15.13,15.95,92.18,35.7,56.0,54.6,123.5,119.7,1.3074500560760498
2021-04-23 13:37:39.470,61.0,98.3,61.0,254.9,3.39,11.88,4724.0,14.26,15.11,92.16,35.7,56.0,54.6,123.5,119.9,1.3095500469207764
2021-04-23 13:38:57.480,61.0,98.4,61.0,254.9,3.41,11.91,4653.0,13.24,14.05,92.17,35.7,56.0,54.6,123.6,120.4,1.3095500469207764
2021-04-23 13:40:15.413,61.0,98.3,61.0,254.9,3.39,11.88,4724.0,13.05,13.9,92.15,35.7,56.0,54.6,123.8,120.3,1.3066999912261963
2021-04-23 13:41:32.283,61.0,98.3,61.01,254.9,3.39,11.88,4794.0,12.75,13.6,92.09,35.7,56.0,54.6,123.7,120.3,1.3071500062942505
2021-04-23 13:42:50.200,61.1,98.3,61.02,254.9,3.41,12.61,4724.0,12.11,12.94,92.14,35.7,56.0,54.6,123.8,120.4,1.3091000318527222
2021-04-23 13:44:07.227,61.0,98.3,61.03,255.0,3.36,11.83,4653.0,15.34,16.16,92.14,35.7,56.0,54.6,123.3,119.6,1.3104499578475952
2021-04-23 13:45:24.277,61.0,98.3,61.03,255.0,3.38,11.87,4724.0,14.55,15.35,92.14,35.7,56.0,54.6,123.1,119.8,1.3070499897003174
2021-04-23 13:46:42.257,61.0,98.3,61.03,255.1,3.33,11.76,4724.0,15.43,16.26,92.17,35.7,56.0,54.6,123.1,119.7,1.3079999685287476
2021-04-23 13:47:59.123,61.0,98.3,61.03,255.1,3.34,11.78,4724.0,15.49,16.32,92.19,35.7,56.0,54.6,123.4,119.9,1.3099499940872192
2021-04-23 13:49:17.220,61.0,98.3,61.03,255.0,3.39,11.88,4653.0,14.26,15.11,92.18,35.7,56.0,54.6,123.5,119.9,1.3098499774932861
2021-04-23 13:50:34.183,61.0,98.3,61.02,255.0,3.33,11.76,4653.0,15.24,16.07,92.18,35.7,56.0,54.6,123.5,119.7,1.3071000576019287
2021-04-23 13:51:52.197,61.1,98.3,61.03,255.0,3.4,11.88,4724.0,13.52,14.35,92.12,35.7,55.9,54.6,123.3,120.2,1.309149980545044
2021-04-23 13:53:09.107,61.1,98.3,61.03,254.9,3.41,11.93,4724.0,12.47,13.31,92.1,35.7,56.0,54.6,123.7,120.4,1.3101999759674072
2021-04-23 13:54:27.040,60.9,98.3,61.02,255.0,3.28,11.65,4865.0,15.82,16.66,92.11,35.7,55.9,54.6,123.1,119.7,1.3071999549865723
2021-04-23 13:55:44.990,61.0,98.3,61.01,255.0,3.38,11.88,4794.0,13.32,14.15,92.11,35.7,56.0,54.6,123.6,120.1,1.3075499534606934
2021-04-23 13:57:01.907,61.0,98.3,61.02,255.0,3.38,12.01,4724.0,12.84,13.7,92.03,35.7,56.0,54.6,123.7,120.2,1.3092999458312988
2021-04-23 13:58:19.803,61.1,98.3,61.02,255.0,3.38,12.48,4724.0,13.74,14.57,92.16,35.7,56.0,54.6,123.6,120.2,1.3094500303268433
2021-04-23 13:59:36.790,61.0,98.3,61.02,255.0,3.37,11.87,4653.0,14.74,15.57,92.17,35.7,55.9,54.6,123.3,119.7,1.3071999549865723
2021-04-23 14:00:54.663,61.0,98.3,61.02,255.1,3.37,11.87,4794.0,14.18,15.01,92.15,35.7,56.0,54.6,123.2,119.6,1.3089499473571777
2021-04-23 14:02:12.403,61.0,98.3,61.02,255.0,3.34,11.82,4794.0,14.63,15.48,92.18,35.7,56.0,54.6,123.5,119.7,1.3100500106811523
2021-04-23 14:03:29.550,60.9,98.3,61.01,255.1,3.28,11.7,4794.0,16.16,16.97,92.2,35.7,56.0,54.6,122.9,119.5,1.310349941253662
2021-04-23 14:04:47.013,60.9,98.4,61.0,255.0,3.28,11.7,4583.0,16.45,17.29,92.18,35.7,56.0,54.6,123.3,119.4,1.3074500560760498
2021-04-23 14:06:04.797,61.0,98.4,60.99,254.9,3.29,11.71,4653.0,16.82,17.65,92.17,35.7,56.0,54.6,122.7,119.4,1.309149980545044
2021-04-23 14:07:22.577,61.0,98.4,60.99,254.9,3.31,11.72,4653.0,16.67,17.49,92.15,35.7,56.0,54.6,123.0,119.6,1.309999942779541
2021-04-23 14:08:40.093,61.0,98.4,60.99,254.9,3.38,11.88,4724.0,15.18,15.99,92.12,35.7,56.0,54.6,123.2,119.9,1.3070000410079956
2021-04-23 14:09:57.773,61.0,98.4,60.99,255.0,3.38,11.86,4653.0,14.73,15.54,92.17,35.7,55.9,54.6,123.5,120.2,1.3092000484466553
2021-04-23 14:11:14.983,61.0,98.4,60.98,255.0,3.38,11.87,4724.0,14.14,14.96,92.2,35.7,56.0,54.6,123.4,120.0,1.3095500469207764
2021-04-23 14:12:32.340,61.0,98.4,60.98,255.0,3.34,11.78,4794.0,14.66,15.54,92.14,35.7,55.9,54.6,123.3,119.6,1.3094500303268433
2021-04-23 14:13:50.373,61.0,98.4,60.98,255.1,3.36,11.84,4653.0,13.92,14.79,92.12,35.7,56.0,54.6,123.7,120.3,1.309499979019165
2021-04-23 14:15:07.443,61.0,98.4,60.98,255.0,3.37,11.86,4794.0,13.32,14.14,92.16,35.7,56.0,54.6,123.6,120.3,1.3094500303268433
2021-04-23 14:16:25.817,61.0,98.4,60.99,255.0,3.35,11.8,4724.0,13.71,14.6,92.12,35.7,56.0,54.6,123.7,119.9,1.3097000122070312
2021-04-23 14:17:43.197,61.0,98.4,60.99,255.0,3.37,11.91,4724.0,12.89,13.75,92.07,35.7,56.0,54.6,123.6,120.3,1.3066500425338745
2021-04-23 14:19:00.487,61.0,98.4,60.99,255.0,3.3,11.71,4724.0,15.18,16.01,92.08,35.7,56.0,54.6,123.4,119.8,1.309399962425232
2021-04-23 14:20:18.070,61.0,98.4,60.99,255.0,3.34,11.87,4653.0,13.69,14.49,92.06,35.7,56.0,54.6,123.3,119.8,1.3098000288009644
2021-04-23 14:21:35.580,61.0,98.4,60.99,255.0,3.36,12.53,4794.0,13.49,14.32,92.16,35.7,56.0,54.6,123.4,120.0,1.3071000576019287
2021-04-23 14:22:52.797,61.0,98.4,60.98,255.1,3.35,11.84,4724.0,15.29,16.11,92.15,35.7,56.0,54.6,123.0,119.5,1.3098000288009644
2021-04-23 14:24:11.073,61.0,98.4,60.98,255.0,3.35,11.86,4724.0,14.76,15.6,92.18,35.7,55.9,54.6,123.1,119.5,1.309749960899353
2021-04-23 14:25:28.977,61.0,98.4,60.98,255.1,3.35,11.85,4794.0,14.38,15.2,92.18,35.7,55.9,54.6,123.1,119.7,1.3071500062942505
2021-04-23 14:26:46.347,60.8,98.4,60.96,255.1,3.34,11.82,4724.0,14.53,15.34,92.16,35.7,56.0,54.6,123.0,119.7,1.3090499639511108
2021-04-23 14:28:03.900,60.8,98.4,60.94,255.1,3.33,11.81,4724.0,14.63,15.46,92.18,35.7,56.0,54.6,123.3,119.7,1.3101500272750854
2021-04-23 14:29:21.623,58.8,98.8,60.73,255.0,3.35,11.84,4724.0,14.1,14.93,92.17,35.7,56.0,54.6,123.4,120.0,1.3088500499725342
2021-04-23 14:30:38.370,58.8,99.2,60.5,255.0,3.3,11.75,4653.0,15.27,16.1,92.17,35.7,56.0,54.6,123.2,119.5,1.3078500032424927
2021-04-23 14:31:56.027,58.8,99.5,60.28,255.0,3.28,11.68,4724.0,16.1,16.93,92.16,35.7,56.0,54.6,122.9,119.5,1.3097000122070312
2021-04-23 14:33:13.787,58.8,99.9,60.07,255.0,3.29,11.72,4583.0,16.08,16.92,92.14,35.7,56.0,54.6,123.1,119.4,1.309000015258789
2021-04-23 14:34:31.393,58.8,100.2,59.85,255.1,3.3,11.73,4794.0,16.34,17.16,92.17,35.7,56.0,54.6,122.8,119.4,1.3071000576019287
2021-04-23 14:35:48.980,58.8,100.6,59.63,255.0,3.3,11.74,4724.0,16.48,17.32,92.14,35.7,56.0,54.6,123.2,119.7,1.3089499473571777
2021-04-23 14:37:06.040,58.8,101.0,59.41,255.0,3.32,11.79,4724.0,15.94,16.75,92.16,35.7,56.0,54.6,122.8,119.5,1.3099000453948975
2021-04-23 14:38:23.770,58.8,101.4,59.2,255.0,3.33,11.8,4724.0,15.63,16.45,92.14,35.7,56.0,54.6,123.2,119.7,1.3088500499725342
2021-04-23 14:39:41.307,58.8,101.7,58.99,255.0,3.3,11.73,4724.0,16.43,17.26,92.17,35.7,55.9,54.6,122.9,119.3,1.3077000379562378
2021-04-23 14:40:58.327,58.8,102.0,58.79,255.0,3.3,11.73,4724.0,16.61,17.43,92.16,35.7,55.9,54.6,122.8,119.3,1.3099499940872192
2021-04-23 14:42:15.923,58.8,102.0,58.79,255.0,3.32,11.77,4653.0,16.4,17.2,92.12,35.7,56.0,54.6,123.1,119.4,1.3071000576019287
2021-04-23 14:43:33.300,58.8,102.0,58.79,255.0,3.29,11.7,4724.0,17.23,18.05,92.1,35.7,56.0,54.6,122.6,119.1,1.3074500560760498
2021-04-23 14:44:51.250,58.8,102.0,58.8,255.0,3.3,11.16,4724.0,16.98,17.81,92.02,35.7,55.9,54.6,123.2,119.5,1.3088500499725342
2021-04-23 14:46:08.983,58.9,102.0,58.81,255.0,3.37,12.51,4794.0,13.78,14.6,92.15,35.7,56.0,54.6,123.4,120.1,1.308899998664856
2021-04-23 14:47:26.757,58.9,102.0,58.81,255.0,3.33,11.8,4583.0,15.98,16.82,92.17,35.7,56.0,54.6,122.9,119.4,1.3068000078201294
2021-04-23 14:48:44.350,58.9,102.0,58.82,255.0,3.34,11.82,4724.0,15.5,16.34,92.18,35.7,56.0,54.6,123.1,119.3,1.30964994430542
2021-04-23 14:50:01.503,58.8,102.0,58.82,255.0,3.34,11.82,4794.0,15.18,15.99,92.13,35.7,56.0,54.6,123.0,119.6,1.3102999925613403
2021-04-23 14:51:19.040,58.8,102.0,58.82,255.0,3.34,11.82,4724.0,14.91,15.72,92.13,35.7,56.0,54.6,123.0,119.6,1.3072500228881836
2021-04-23 14:52:36.543,58.8,102.0,58.82,255.0,3.32,11.8,4724.0,14.97,15.81,92.12,35.7,56.0,54.6,123.3,119.8,1.3070499897003174
2021-04-23 14:53:54.227,58.8,102.0,58.82,255.0,3.36,11.89,4724.0,13.63,14.49,92.15,35.7,56.0,54.6,123.3,119.9,1.30964994430542
2021-04-23 14:55:11.903,58.8,102.0,58.82,255.0,3.33,11.8,4653.0,14.32,15.18,92.11,35.7,56.0,54.6,123.2,119.7,1.309000015258789
2021-04-23 14:56:29.360,58.8,102.0,58.82,255.0,3.28,11.71,4724.0,15.6,16.45,92.14,35.7,56.0,54.6,122.9,119.6,1.3074500560760498
2021-04-23 14:57:47.267,58.8,102.0,58.81,254.9,3.27,11.7,4724.0,15.97,16.81,92.16,35.7,55.9,54.6,123.0,119.6,1.309749960899353
2021-04-23 14:59:04.903,58.8,102.0,58.8,255.0,3.28,11.73,4724.0,15.75,16.61,92.18,35.7,56.0,54.6,123.0,119.3,1.3101500272750854
2021-04-23 15:00:22.617,58.8,102.0,58.8,255.0,3.3,11.75,4794.0,15.5,16.33,92.16,35.7,56.0,54.6,123.3,119.8,1.3065500259399414
2021-04-23 15:01:39.360,58.8,102.1,58.79,254.8,3.31,11.78,4653.0,15.29,16.14,92.14,35.7,56.0,54.6,122.9,119.5,1.3089499473571777
2021-04-23 15:02:57.557,58.8,102.1,58.78,254.8,3.3,11.77,4653.0,15.43,16.28,92.14,35.7,56.0,54.6,122.8,119.3,1.309499979019165
2021-04-23 15:04:14.777,58.8,102.1,58.78,255.1,3.32,11.8,4794.0,15.1,15.92,92.17,35.7,56.0,54.6,123.0,119.5,1.3070000410079956
2021-04-23 15:05:31.960,58.7,102.1,58.78,254.9,3.3,11.77,4724.0,15.35,16.17,92.13,35.7,56.0,54.6,123.4,119.6,1.3095500469207764
2021-04-23 15:06:49.257,58.8,102.1,58.77,255.0,3.3,11.77,4724.0,15.23,16.03,92.16,35.7,56.0,54.6,123.1,119.5,1.3106000423431396
2021-04-23 15:08:06.587,58.8,102.1,58.77,255.2,3.31,11.78,4724.0,14.97,15.79,92.14,35.7,56.0,54.6,123.3,119.6,1.3072999715805054
2021-04-23 15:09:25.177,58.8,102.1,58.77,255.0,3.28,11.74,4724.0,15.63,16.45,92.18,35.7,56.0,54.6,122.9,119.0,1.308899998664856
2021-04-23 15:10:42.663,58.8,102.1,58.77,254.9,3.3,11.78,4724.0,15.32,16.14,92.17,35.7,56.0,54.6,123.2,119.7,1.3097000122070312
2021-04-23 15:11:59.120,58.8,102.1,58.78,255.0,3.32,11.81,4724.0,14.46,15.29,92.14,35.7,56.0,54.6,123.3,119.6,1.3073500394821167
2021-04-23 15:13:17.560,58.7,102.1,58.77,254.9,3.3,11.77,4794.0,14.96,15.78,92.13,35.7,56.0,54.6,123.4,119.6,1.3097000122070312
2021-04-23 15:14:34.810,58.8,102.1,58.77,254.9,3.28,11.72,4794.0,15.78,16.59,92.17,35.7,56.0,54.6,122.9,119.3,1.3107500076293945
2021-04-23 15:15:52.227,58.7,102.1,58.77,255.1,3.29,11.76,4724.0,15.42,16.27,92.13,35.7,56.0,54.6,123.0,119.7,1.3072999715805054
2021-04-23 15:17:09.590,58.8,102.1,58.76,255.0,3.31,11.8,4653.0,14.86,15.67,92.15,35.7,56.0,54.6,123.4,119.6,1.307800054550171
2021-04-23 15:18:29.323,58.8,102.1,58.77,255.0,3.33,11.84,4653.0,14.36,15.18,92.13,35.7,56.0,54.6,123.2,119.3,1.3095999956130981
2021-04-23 15:46:08.710,58.8,102.1,58.78,255.2,3.34,11.82,4724.0,14.31,15.14,92.09,35.7,56.0,54.6,123.1,119.6,1.3072500228881836
2021-04-23 15:47:26.450,58.8,102.1,58.78,255.0,3.34,11.91,4724.0,13.97,14.78,92.05,35.7,55.9,54.6,123.1,119.7,1.3126499652862549
2021-04-23 15:48:43.773,58.9,102.0,58.79,255.0,3.36,12.5,4653.0,14.02,14.82,92.14,35.7,56.0,54.6,123.1,120.0,1.3154499530792236
2021-04-23 15:50:02.043,58.9,102.0,58.8,254.9,3.4,11.95,4794.0,14.08,14.89,92.13,35.7,56.0,54.6,123.5,119.8,1.311900019645691
2021-04-23 15:51:19.310,58.9,102.0,58.81,255.0,3.4,11.98,4794.0,12.94,13.78,92.09,35.7,56.0,54.6,123.2,119.8,1.309999942779541
2021-04-23 15:52:36.457,58.9,102.0,58.83,255.0,3.41,12.7,4724.0,11.77,12.59,92.18,35.7,56.0,54.6,123.5,120.2,1.309000015258789
2021-04-23 15:53:54.663,58.8,102.0,58.83,255.0,3.33,11.81,4724.0,15.65,16.47,92.2,35.7,56.0,54.6,123.2,119.6,1.3105499744415283
2021-04-23 15:55:11.723,58.8,102.0,58.84,255.0,3.32,11.79,4724.0,15.85,16.68,92.18,35.7,56.0,54.6,122.5,119.1,1.3110500574111938
2021-04-23 15:56:29.873,58.8,102.0,58.84,255.0,3.3,11.76,4653.0,15.99,16.78,92.15,35.7,56.0,54.6,122.8,119.2,1.3104499578475952
2021-04-23 15:57:46.793,58.8,102.0,58.84,255.0,3.33,11.81,4794.0,15.33,16.15,92.19,35.7,56.0,54.6,123.2,119.7,1.30964994430542
2021-04-23 15:59:05.097,58.8,102.0,58.84,255.0,3.3,11.76,4724.0,15.8,16.6,92.22,35.7,56.0,54.6,123.2,119.6,1.309249997138977
2021-04-23 16:00:22.623,58.8,102.0,58.83,255.0,3.3,11.73,4794.0,16.08,16.9,92.16,35.7,56.0,54.6,123.2,119.6,1.3094500303268433
2021-04-23 16:01:39.827,58.8,102.0,58.82,255.0,3.31,11.77,4653.0,15.74,16.56,92.18,35.7,56.0,54.6,122.9,119.4,1.309249997138977
2021-04-23 16:02:56.910,58.8,102.0,58.81,255.0,3.28,11.73,4724.0,16.44,17.26,92.14,35.7,55.9,54.6,123.0,119.2,1.309149980545044
2021-04-23 16:04:14.980,58.8,102.0,58.8,255.0,3.3,11.76,4724.0,16.19,16.99,92.18,35.7,56.0,54.6,123.3,119.7,1.3091000318527222
2021-04-23 16:05:32.027,58.7,102.1,58.78,254.9,3.3,11.77,4724.0,16.15,16.96,92.19,35.7,56.0,54.6,122.8,119.4,1.308150053024292
2021-04-23 16:06:49.307,58.8,102.1,58.78,254.9,3.31,11.8,4653.0,15.85,16.66,92.22,35.7,56.0,54.6,122.9,119.3,1.309000015258789
2021-04-23 16:08:07.447,58.8,102.1,58.78,255.0,3.34,11.86,4794.0,14.67,15.47,92.17,35.7,56.0,54.6,123.1,119.8,1.309249997138977
2021-04-23 16:09:24.730,58.8,102.1,58.78,255.0,3.34,11.85,4724.0,14.13,14.98,92.11,35.7,56.0,54.6,123.5,119.8,1.3080999851226807
2021-04-23 16:10:41.857,58.8,102.1,58.78,255.0,3.32,11.8,4653.0,14.65,15.48,92.14,35.7,56.0,54.6,123.1,119.7,1.3080500364303589
2021-04-23 16:12:00.910,58.8,102.1,58.78,255.0,3.33,11.86,4794.0,14.11,14.87,92.1,35.7,55.9,54.6,122.7,119.3,1.3083499670028687
2021-04-23 16:13:18.133,58.8,102.1,58.78,255.0,3.35,12.58,4724.0,13.57,14.41,92.14,35.7,56.0,54.6,123.5,119.9,1.3087999820709229
2021-04-23 16:14:35.257,58.9,102.0,58.79,255.0,3.4,11.98,4724.0,14.15,14.99,92.16,35.7,56.0,54.6,123.2,119.6,1.3080500364303589
2021-04-23 16:15:53.397,58.9,102.0,58.8,255.0,3.4,12.0,4653.0,13.08,13.86,92.09,35.7,55.9,54.6,123.0,119.7,1.306149959564209
2021-04-23 16:17:10.413,58.8,102.0,58.8,255.0,3.37,12.62,4794.0,12.86,13.71,92.13,35.7,56.0,54.6,123.5,120.0,1.3063499927520752
