dataset,confidence,epsilon,effective_confidence,threshold_type,threshold_id,threshold_quantile,threshold_lower_quantile,threshold_upper_quantile,effective_threshold,threshold_value,threshold_low,threshold_high,threshold_source,n_cal,n_test,event_prevalence,empirical_event_coverage,coverage_defined,lower_ci,upper_ci,violation,structural_violation,empirical_singleton_error,reject_rate,n_total,n_empty,n_singleton,n_ambiguity,novelty_rate,singleton_rate,ambiguity_rate,reject_rate_from_sets,singleton_precision,singleton_recall,singleton_correct_count,singleton_count,singleton_precision_recall_defined
abalone,0.9,0.09999999999999998,0.9,scalar,q0.50,0.5,,,0.32142857142857145,0.32142857142857145,,,call_reinitialized,836,836,0.6698564593301436,0.9126794258373205,True,0.891458698195265,0.9309315953187214,False,False,0.12966252220248667,0.326555023923445,836,0,563,273,0.0,0.6734449760765551,0.326555023923445,0.326555023923445,0.8703374777975134,0.5861244019138756,490,563,True
abalone,0.95,0.050000000000000044,0.95,scalar,q0.50,0.5,,,0.32142857142857145,0.32142857142857145,,,call,836,836,0.6698564593301436,0.9641148325358851,True,0.9491660614250712,0.9756599331544149,False,False,0.07177033492822966,0.5,836,0,418,418,0.0,0.5,0.5,0.5,0.9282296650717703,0.46411483253588515,388,418,True
abalone,0.9,0.09999999999999998,0.9,interval,q0.25_q0.75,,0.25,0.75,"(0.25, 0.35714285714285715)",,0.25,0.35714285714285715,call_reinitialized,836,836,0.4473684210526316,0.937799043062201,True,0.9192285299112674,0.9532000785450916,False,False,0.21487603305785125,0.7105263157894737,836,0,242,594,0.0,0.2894736842105263,0.7105263157894737,0.7105263157894737,0.7851239669421488,0.22727272727272727,190,242,True
abalone,0.95,0.050000000000000044,0.95,interval,q0.25_q0.75,,0.25,0.75,"(0.25, 0.35714285714285715)",,0.25,0.35714285714285715,call,836,836,0.4473684210526316,0.9617224880382775,True,0.9463910277748151,0.9736735480429899,False,False,0.16666666666666666,0.7703349282296651,836,0,192,644,0.0,0.22966507177033493,0.7703349282296651,0.7703349282296651,0.8333333333333334,0.19138755980861244,160,192,True
bank8fm,0.9,0.09999999999999998,0.9,scalar,q0.10,0.1,,,0.010191670312603224,0.010191670312603224,,,call_reinitialized,1639,1639,0.11165344722391703,0.9176327028676022,True,0.9032571430957196,0.9304903522116643,False,False,0.014416775884665793,0.06894447834045149,1639,113,1526,0,0.06894447834045149,0.9310555216595485,0.0,0.06894447834045149,0.9855832241153342,0.9176327028676022,1504,1526,True
bank8fm,0.95,0.050000000000000044,0.95,scalar,q0.10,0.1,,,0.010191670312603224,0.010191670312603224,,,call,1639,1639,0.11165344722391703,0.9579011592434411,True,0.9470210057337911,0.9670995450739501,False,False,0.042098840756558877,0.0,1639,0,1639,0,0.0,1.0,0.0,0.0,0.9579011592434411,0.9579011592434411,1570,1639,True
bank8fm,0.9,0.09999999999999998,0.9,scalar,q0.20,0.2,,,0.03180054421056437,0.03180054421056437,,,call_reinitialized,1639,1639,0.2214765100671141,0.8987187309334961,True,0.8830860412741033,0.9129059477373985,True,False,0.02900461437046803,0.07443563148261134,1639,122,1517,0,0.07443563148261134,0.9255643685173887,0.0,0.07443563148261134,0.970995385629532,0.8987187309334961,1473,1517,True
bank8fm,0.95,0.050000000000000044,0.95,scalar,q0.20,0.2,,,0.03180054421056437,0.03180054421056437,,,call,1639,1639,0.2214765100671141,0.9481391092129348,True,0.9362699102222369,0.9583683659910356,True,False,0.05233990147783251,0.009151921903599756,1639,0,1624,15,0.0,0.9908480780964003,0.009151921903599756,0.009151921903599756,0.9476600985221675,0.938987187309335,1539,1624,True
bank8fm,0.9,0.09999999999999998,0.9,scalar,q0.30,0.30000000000000004,,,0.05925961935175875,0.05925961935175875,,,call_reinitialized,1639,1639,0.31177547284929835,0.9035997559487492,True,0.8882747364599305,0.9174607530513643,False,False,0.030124426981008513,0.06833435021354485,1639,112,1527,0,0.06833435021354485,0.9316656497864552,0.0,0.06833435021354485,0.9698755730189915,0.9035997559487492,1481,1527,True
bank8fm,0.95,0.050000000000000044,0.95,scalar,q0.30,0.30000000000000004,,,0.05925961935175875,0.05925961935175875,,,call,1639,1639,0.31177547284929835,0.9548505186089079,True,0.9436481322737694,0.9643844465924598,False,False,0.046511627906976744,0.02928615009151922,1639,0,1591,48,0.0,0.9707138499084808,0.02928615009151922,0.02928615009151922,0.9534883720930233,0.9255643685173887,1517,1591,True
bank8fm,0.9,0.09999999999999998,0.9,scalar,q0.40,0.4,,,0.10470905426275424,0.10470905426275424,,,call_reinitialized,1639,1639,0.4203782794386821,0.9060402684563759,True,0.8908732123293439,0.919733993650475,False,False,0.0437862202189311,0.052471018913971934,1639,86,1553,0,0.052471018913971934,0.947528981086028,0.0,0.052471018913971934,0.9562137797810689,0.9060402684563759,1485,1553,True
bank8fm,0.95,0.050000000000000044,0.95,scalar,q0.40,0.4,,,0.10470905426275424,0.10470905426275424,,,call,1639,1639,0.4203782794386821,0.9566809029896278,True,0.9456702912831696,0.9660151009603825,False,False,0.04548366431774504,0.04758999389871873,1639,0,1561,78,0.0,0.9524100061012812,0.04758999389871873,0.04758999389871873,0.9545163356822549,0.9090909090909091,1490,1561,True
bank8fm,0.9,0.09999999999999998,0.9,scalar,q0.50,0.5,,,0.15411280340736144,0.15411280340736144,,,call_reinitialized,1639,1639,0.5222696766320928,0.9206833435021354,True,0.9065284107971134,0.9333085171566649,False,False,0.051539912005028284,0.02928615009151922,1639,48,1591,0,0.02928615009151922,0.9707138499084808,0.0,0.02928615009151922,0.9484600879949717,0.9206833435021354,1509,1591,True
bank8fm,0.95,0.050000000000000044,0.95,scalar,q0.50,0.5,,,0.15411280340736144,0.15411280340736144,,,call,1639,1639,0.5222696766320928,0.9658328248932275,True,0.9558585095768212,0.9740893416910599,False,False,0.03662524525833878,0.06711409395973154,1639,0,1529,110,0.0,0.9328859060402684,0.06711409395973154,0.06711409395973154,0.9633747547416612,0.8987187309334961,1473,1529,True
bank8fm,0.9,0.09999999999999998,0.9,interval,q0.25_q0.75,,0.25,0.75,"(0.042914231368017725, 0.32803768838896974)",,0.042914231368017725,0.32803768838896974,call_reinitialized,1639,1639,0.511287370347773,0.8920073215375229,True,0.875968482176274,0.9066260624029989,True,False,0.10690287110568113,0.0012202562538133007,1639,2,1637,0,0.0012202562538133007,0.9987797437461867,0.0,0.0012202562538133007,0.8930971288943189,0.8920073215375229,1462,1637,True
bank8fm,0.95,0.050000000000000044,0.95,interval,q0.25_q0.75,,0.25,0.75,"(0.042914231368017725, 0.32803768838896974)",,0.042914231368017725,0.32803768838896974,call,1639,1639,0.511287370347773,0.9463087248322147,True,0.9342666344176034,0.9567185005351342,True,False,0.062411347517730496,0.13971934106162295,1639,0,1410,229,0.0,0.860280658938377,0.13971934106162295,0.13971934106162295,0.9375886524822695,0.8065893837705919,1322,1410,True
bank8nm,0.9,0.09999999999999998,0.9,scalar,q0.10,0.1,,,0.003589027510068075,0.003589027510068075,,,call_reinitialized,1639,1639,0.10860280658938377,0.9151921903599756,True,0.9006440103558111,0.9282319005837271,False,False,0.08144519289650949,0.0036607687614399025,1639,6,1633,0,0.0036607687614399025,0.99633923123856,0.0,0.0036607687614399025,0.9185548071034905,0.9151921903599756,1500,1633,True
bank8nm,0.95,0.050000000000000044,0.95,scalar,q0.10,0.1,,,0.003589027510068075,0.003589027510068075,,,call,1639,1639,0.10860280658938377,0.9572910311165345,True,0.946345380683274,0.9665575961118746,False,False,0.04739336492890995,0.09884075655887736,1639,0,1477,162,0.0,0.9011592434411226,0.09884075655887736,0.09884075655887736,0.95260663507109,0.8584502745576571,1407,1477,True
bank8nm,0.9,0.09999999999999998,0.9,scalar,q0.20,0.2,,,0.007635760806192932,0.007635760806192932,,,call_reinitialized,1639,1639,0.18974984746796827,0.9194630872483222,True,0.9052192414147883,0.9321819201308209,False,False,0.08604954367666232,0.06406345332519829,1639,0,1534,105,0.0,0.9359365466748018,0.06406345332519829,0.06406345332519829,0.9139504563233377,0.8553996339231239,1402,1534,True
bank8nm,0.95,0.050000000000000044,0.95,scalar,q0.20,0.2,,,0.007635760806192932,0.007635760806192932,,,call,1639,1639,0.18974984746796827,0.961561928004881,True,0.9510866515860327,0.9703390994094474,False,False,0.047872340425531915,0.1970713849908481,1639,0,1316,323,0.0,0.8029286150091519,0.1970713849908481,0.1970713849908481,0.9521276595744681,0.764490543014033,1253,1316,True
bank8nm,0.9,0.09999999999999998,0.9,scalar,q0.30,0.30000000000000004,,,0.01248711016683646,0.01248711016683646,,,call_reinitialized,1639,1639,0.2849298352654057,0.9103111653447223,True,0.8954275355936079,0.923705114357104,False,False,0.0980653769179453,0.08541793776693106,1639,0,1499,140,0.0,0.9145820622330689,0.08541793776693106,0.08541793776693106,0.9019346230820547,0.8248932275777914,1352,1499,True
bank8nm,0.95,0.050000000000000044,0.95,scalar,q0.30,0.30000000000000004,,,0.01248711016683646,0.01248711016683646,,,call,1639,1639,0.2849298352654057,0.9542403904820013,True,0.9429750825049339,0.9638398730839202,False,False,0.05778120184899846,0.2080536912751678,1639,0,1298,341,0.0,0.7919463087248322,0.2080536912751678,0.2080536912751678,0.9422187981510015,0.7461866992068334,1223,1298,True
bank8nm,0.9,0.09999999999999998,0.9,scalar,q0.40,0.4,,,0.020018299932153316,0.020018299932153316,,,call_reinitialized,1639,1639,0.3910921293471629,0.8981086028065893,True,0.8824382012064069,0.9123358443142096,True,False,0.1078811369509044,0.05552165954850519,1639,0,1548,91,0.0,0.9444783404514948,0.05552165954850519,0.05552165954850519,0.8921188630490956,0.8425869432580841,1381,1548,True
bank8nm,0.95,0.050000000000000044,0.95,scalar,q0.40,0.4,,,0.020018299932153316,0.020018299932153316,,,call,1639,1639,0.3910921293471629,0.9517998779743746,True,0.9402876533367605,0.9616567229002919,False,False,0.06167056986729118,0.21842586943258085,1639,0,1281,358,0.0,0.7815741305674192,0.21842586943258085,0.21842586943258085,0.9383294301327089,0.7333740085417938,1202,1281,True
bank8nm,0.9,0.09999999999999998,0.9,scalar,q0.50,0.5,,,0.033827901794513754,0.033827901794513754,,,call_reinitialized,1639,1639,0.5118974984746797,0.8718730933496034,True,0.8547192429743578,0.8876822467202902,True,True,0.12978986402966625,0.012812690665039659,1639,0,1618,21,0.0,0.9871873093349604,0.012812690665039659,0.012812690665039659,0.8702101359703337,0.8590604026845637,1408,1618,True
bank8nm,0.95,0.050000000000000044,0.95,scalar,q0.50,0.5,,,0.033827901794513754,0.033827901794513754,,,call,1639,1639,0.5118974984746797,0.9414276998169616,True,0.9289412126559655,0.9523019586173198,True,False,0.07169529499626587,0.18303843807199513,1639,0,1339,300,0.0,0.8169615619280048,0.18303843807199513,0.18303843807199513,0.9283047050037341,0.7583892617449665,1243,1339,True
bank8nm,0.9,0.09999999999999998,0.9,interval,q0.25_q0.75,,0.25,0.75,"(0.009832582593486305, 0.12148706659556943)",,0.009832582593486305,0.12148706659556943,call_reinitialized,1639,1639,0.5234899328859061,0.9158023184868822,True,0.9012969786506818,0.9287968314169155,False,False,0.12094653812445223,0.3038438071995119,1639,0,1141,498,0.0,0.6961561928004881,0.3038438071995119,0.3038438071995119,0.8790534618755478,0.6119585112873703,1003,1141,True
bank8nm,0.95,0.050000000000000044,0.95,interval,q0.25_q0.75,,0.25,0.75,"(0.009832582593486305, 0.12148706659556943)",,0.009832582593486305,0.12148706659556943,call,1639,1639,0.5234899328859061,0.951189749847468,True,0.9396169456030045,0.9611097655645,False,False,0.10430247718383312,0.5320317266625991,1639,0,767,872,0.0,0.4679682733374009,0.5320317266625991,0.5320317266625991,0.8956975228161669,0.41915802318486883,687,767,True
boston,0.9,0.09999999999999998,0.9,scalar,q0.10,0.1,,,0.18,0.18,,,call_reinitialized,101,102,0.12745098039215685,0.8823529411764706,True,0.8035102713769429,0.9377091080180284,True,False,0.03225806451612903,0.08823529411764706,102,9,93,0,0.08823529411764706,0.9117647058823529,0.0,0.08823529411764706,0.967741935483871,0.8823529411764706,90,93,True
boston,0.95,0.050000000000000044,0.95,scalar,q0.10,0.1,,,0.18,0.18,,,call,101,102,0.12745098039215685,0.9607843137254902,True,0.9026290375228655,0.989213348667451,False,False,0.042105263157894736,0.06862745098039216,102,0,95,7,0.0,0.9313725490196079,0.06862745098039216,0.06862745098039216,0.9578947368421052,0.8921568627450981,91,95,True
boston,0.9,0.09999999999999998,0.9,scalar,q0.20,0.2,,,0.23555555555555555,0.23555555555555555,,,call_reinitialized,101,102,0.21568627450980393,0.9019607843137255,True,0.827085656526696,0.9519772354417557,False,False,0.0707070707070707,0.029411764705882353,102,3,99,0,0.029411764705882353,0.9705882352941176,0.0,0.029411764705882353,0.9292929292929293,0.9019607843137255,92,99,True
boston,0.95,0.050000000000000044,0.95,scalar,q0.20,0.2,,,0.23555555555555555,0.23555555555555555,,,call,101,102,0.21568627450980393,0.9313725490196079,True,0.863703002819101,0.971964735376614,True,False,0.09210526315789473,0.2549019607843137,102,0,76,26,0.0,0.7450980392156863,0.2549019607843137,0.2549019607843137,0.9078947368421053,0.6764705882352942,69,76,True
boston,0.9,0.09999999999999998,0.9,scalar,q0.30,0.30000000000000004,,,0.3044444444444444,0.3044444444444444,,,call_reinitialized,101,102,0.35294117647058826,0.9117647058823529,True,0.8391018077436944,0.9588561686223437,False,False,0.0989010989010989,0.10784313725490197,102,0,91,11,0.0,0.8921568627450981,0.10784313725490197,0.10784313725490197,0.9010989010989011,0.803921568627451,82,91,True
boston,0.95,0.050000000000000044,0.95,scalar,q0.30,0.30000000000000004,,,0.3044444444444444,0.3044444444444444,,,call,101,102,0.35294117647058826,0.9411764705882353,True,0.8763543158667196,0.9781092797110921,True,False,0.07228915662650602,0.18627450980392157,102,0,83,19,0.0,0.8137254901960784,0.18627450980392157,0.18627450980392157,0.927710843373494,0.7549019607843137,77,83,True
boston,0.9,0.09999999999999998,0.9,scalar,q0.40,0.4,,,0.34,0.34,,,call_reinitialized,101,102,0.5196078431372549,0.9411764705882353,True,0.8763543158667196,0.9781092797110921,False,False,0.06976744186046512,0.1568627450980392,102,0,86,16,0.0,0.8431372549019608,0.1568627450980392,0.1568627450980392,0.9302325581395349,0.7843137254901961,80,86,True
boston,0.95,0.050000000000000044,0.95,scalar,q0.40,0.4,,,0.34,0.34,,,call,101,102,0.5196078431372549,0.9705882352941176,True,0.9164466581414925,0.9938930261375718,False,False,0.04838709677419355,0.39215686274509803,102,0,62,40,0.0,0.6078431372549019,0.39215686274509803,0.39215686274509803,0.9516129032258065,0.5784313725490197,59,62,True
boston,0.9,0.09999999999999998,0.9,scalar,q0.50,0.5,,,0.37555555555555553,0.37555555555555553,,,call_reinitialized,101,102,0.6176470588235294,0.9313725490196079,True,0.863703002819101,0.971964735376614,False,False,0.06862745098039216,0.0,102,0,102,0,0.0,1.0,0.0,0.0,0.9313725490196079,0.9313725490196079,95,102,True
boston,0.95,0.050000000000000044,0.95,scalar,q0.50,0.5,,,0.37555555555555553,0.37555555555555553,,,call,101,102,0.6176470588235294,0.9705882352941176,True,0.9164466581414925,0.9938930261375718,False,False,0.04285714285714286,0.3137254901960784,102,0,70,32,0.0,0.6862745098039216,0.3137254901960784,0.3137254901960784,0.9571428571428572,0.6568627450980392,67,70,True
boston,0.9,0.09999999999999998,0.9,interval,q0.25_q0.75,,0.25,0.75,"(0.2777777777777778, 0.48000000000000004)",,0.2777777777777778,0.48000000000000004,call_reinitialized,101,102,0.5392156862745098,0.8725490196078431,True,0.7919194259309454,0.9303581165200552,True,False,0.13402061855670103,0.049019607843137254,102,0,97,5,0.0,0.9509803921568627,0.049019607843137254,0.049019607843137254,0.865979381443299,0.8235294117647058,84,97,True
boston,0.95,0.050000000000000044,0.95,interval,q0.25_q0.75,,0.25,0.75,"(0.2777777777777778, 0.48000000000000004)",,0.2777777777777778,0.48000000000000004,call,101,102,0.5392156862745098,0.9607843137254902,True,0.9026290375228655,0.989213348667451,False,False,0.06451612903225806,0.39215686274509803,102,0,62,40,0.0,0.6078431372549019,0.39215686274509803,0.39215686274509803,0.9354838709677419,0.5686274509803921,58,62,True
communities,0.9,0.09999999999999998,0.9,scalar,q0.10,0.1,,,0.04,0.04,,,call_reinitialized,399,399,0.18796992481203006,0.8796992481203008,True,0.8436779017586811,0.9099531709190121,True,False,0.12598425196850394,0.045112781954887216,399,0,381,18,0.0,0.9548872180451128,0.045112781954887216,0.045112781954887216,0.8740157480314961,0.8345864661654135,333,381,True
communities,0.95,0.050000000000000044,0.95,scalar,q0.10,0.1,,,0.04,0.04,,,call,399,399,0.18796992481203006,0.9573934837092731,True,0.9326577151175883,0.9749873604667176,False,False,0.058823529411764705,0.2756892230576441,399,0,289,110,0.0,0.7243107769423559,0.2756892230576441,0.2756892230576441,0.9411764705882353,0.681704260651629,272,289,True
communities,0.9,0.09999999999999998,0.9,scalar,q0.20,0.2,,,0.056000000000000084,0.056000000000000084,,,call_reinitialized,399,399,0.23809523809523808,0.9097744360902256,True,0.8772788293784863,0.9360064792925273,False,False,0.11501597444089456,0.21553884711779447,399,0,313,86,0.0,0.7844611528822055,0.21553884711779447,0.21553884711779447,0.8849840255591054,0.6942355889724311,277,313,True
communities,0.95,0.050000000000000044,0.95,scalar,q0.20,0.2,,,0.056000000000000084,0.056000000000000084,,,call,399,399,0.23809523809523808,0.9523809523809523,True,0.926633710770065,0.971090185446376,False,False,0.0708955223880597,0.3283208020050125,399,0,268,131,0.0,0.6716791979949874,0.3283208020050125,0.3283208020050125,0.9291044776119403,0.6240601503759399,249,268,True
communities,0.9,0.09999999999999998,0.9,scalar,q0.30,0.30000000000000004,,,0.08,0.08,,,call_reinitialized,399,399,0.3659147869674185,0.9323308270676691,True,0.9030695933710109,0.9549353344403789,False,False,0.10074626865671642,0.3283208020050125,399,0,268,131,0.0,0.6716791979949874,0.3283208020050125,0.3283208020050125,0.8992537313432836,0.6040100250626567,241,268,True
communities,0.95,0.050000000000000044,0.95,scalar,q0.30,0.30000000000000004,,,0.08,0.08,,,call,399,399,0.3659147869674185,0.9624060150375939,True,0.9387517929730058,0.9788089681170967,False,False,0.07075471698113207,0.46867167919799496,399,0,212,187,0.0,0.531328320802005,0.46867167919799496,0.46867167919799496,0.9292452830188679,0.49373433583959897,197,212,True
communities,0.9,0.09999999999999998,0.9,scalar,q0.40,0.4,,,0.11,0.11,,,call_reinitialized,399,399,0.46365914786967416,0.8546365914786967,True,0.8161726862305884,0.8877332557498445,True,True,0.1657142857142857,0.12280701754385964,399,0,350,49,0.0,0.8771929824561403,0.12280701754385964,0.12280701754385964,0.8342857142857143,0.731829573934837,292,350,True
communities,0.95,0.050000000000000044,0.95,scalar,q0.40,0.4,,,0.11,0.11,,,call,399,399,0.46365914786967416,0.9348370927318296,True,0.9059765719104742,0.956995367646666,True,False,0.09352517985611511,0.3032581453634085,399,0,278,121,0.0,0.6967418546365914,0.3032581453634085,0.3032581453634085,0.9064748201438849,0.631578947368421,252,278,True
communities,0.9,0.09999999999999998,0.9,scalar,q0.50,0.5,,,0.17,0.17,,,call_reinitialized,399,399,0.6090225563909775,0.9172932330827067,True,0.8858087266057717,0.9423858523473243,False,False,0.1,0.17293233082706766,399,0,330,69,0.0,0.8270676691729323,0.17293233082706766,0.17293233082706766,0.9,0.7443609022556391,297,330,True
communities,0.95,0.050000000000000044,0.95,scalar,q0.50,0.5,,,0.17,0.17,,,call,399,399,0.6090225563909775,0.9724310776942355,True,0.9512078067345836,0.9861590691872982,False,False,0.051643192488262914,0.46616541353383456,399,0,213,186,0.0,0.5338345864661654,0.46616541353383456,0.46616541353383456,0.9483568075117371,0.506265664160401,202,213,True
communities,0.9,0.09999999999999998,0.9,interval,q0.25_q0.75,,0.25,0.75,"(0.06, 0.32)",,0.06,0.32,call_reinitialized,399,399,0.46365914786967416,0.8972431077694235,True,0.8631863887361754,0.9252457942133315,True,False,0.25308641975308643,0.5939849624060151,399,0,162,237,0.0,0.40601503759398494,0.5939849624060151,0.5939849624060151,0.7469135802469136,0.3032581453634085,121,162,True
communities,0.95,0.050000000000000044,0.95,interval,q0.25_q0.75,,0.25,0.75,"(0.06, 0.32)",,0.06,0.32,call,399,399,0.46365914786967416,0.9473684210526315,True,0.9206698537570462,0.9671286552459806,True,False,0.28,0.8120300751879699,399,0,75,324,0.0,0.18796992481203006,0.8120300751879699,0.8120300751879699,0.72,0.13533834586466165,54,75,True
comp,0.9,0.09999999999999998,0.9,scalar,q0.10,0.1,,,0.7272727272727273,0.7272727272727273,,,call_reinitialized,1639,1639,0.09640024405125076,0.8785845027455765,True,0.8617863645572899,0.8940129138590955,True,True,0.008264462809917356,0.11409395973154363,1639,187,1452,0,0.11409395973154363,0.8859060402684564,0.0,0.11409395973154363,0.9917355371900827,0.8785845027455765,1440,1452,True
comp,0.95,0.050000000000000044,0.95,scalar,q0.10,0.1,,,0.7272727272727273,0.7272727272727273,,,call,1639,1639,0.09640024405125076,0.947528981086028,True,0.935601753069196,0.9578188156992274,True,False,0.023270440251572325,0.02989627821842587,1639,49,1590,0,0.02989627821842587,0.9701037217815741,0.0,0.02989627821842587,0.9767295597484277,0.947528981086028,1553,1590,True
comp,0.9,0.09999999999999998,0.9,scalar,q0.20,0.2,,,0.8080808080808081,0.8080808080808081,,,call_reinitialized,1639,1639,0.21720561317876755,0.896888346552776,True,0.8811430044529411,0.9111951503451153,True,False,0.03732809430255403,0.06833435021354485,1639,112,1527,0,0.06833435021354485,0.9316656497864552,0.0,0.06833435021354485,0.962671905697446,0.896888346552776,1470,1527,True
comp,0.95,0.050000000000000044,0.95,scalar,q0.20,0.2,,,0.8080808080808081,0.8080808080808081,,,call,1639,1639,0.21720561317876755,0.9377669310555217,True,0.9249617387061599,0.9489747511963911,True,True,0.062461726883037354,0.0036607687614399025,1639,0,1633,6,0.0,0.99633923123856,0.0036607687614399025,0.0036607687614399025,0.9375382731169627,0.9341061622940817,1531,1633,True
comp,0.9,0.09999999999999998,0.9,scalar,q0.30,0.30000000000000004,,,0.8484848484848485,0.8484848484848485,,,call_reinitialized,1639,1639,0.31909701037217814,0.9066503965832825,True,0.8915232772861217,0.9203018540493938,False,False,0.08890251379521766,0.004881025015253203,1639,8,1631,0,0.004881025015253203,0.9951189749847468,0.0,0.004881025015253203,0.9110974862047824,0.9066503965832825,1486,1631,True
comp,0.95,0.050000000000000044,0.95,scalar,q0.30,0.30000000000000004,,,0.8484848484848485,0.8484848484848485,,,call,1639,1639,0.31909701037217814,0.9542403904820013,True,0.9429750825049339,0.9638398730839202,False,False,0.05074424898511502,0.09823062843197071,1639,0,1478,161,0.0,0.9017693715680293,0.09823062843197071,0.09823062843197071,0.949255751014885,0.8560097620500305,1403,1478,True
comp,0.9,0.09999999999999998,0.9,scalar,q0.40,0.4,,,0.8787878787878788,0.8787878787878788,,,call_reinitialized,1639,1639,0.4344112263575351,0.9334960341671751,True,0.9203333371235972,0.9450785013723239,False,False,0.0692063492063492,0.039048200122025624,1639,0,1575,64,0.0,0.9609517998779744,0.039048200122025624,0.039048200122025624,0.9307936507936508,0.8944478340451495,1466,1575,True
comp,0.95,0.050000000000000044,0.95,scalar,q0.40,0.4,,,0.8787878787878788,0.8787878787878788,,,call,1639,1639,0.4344112263575351,0.9658328248932275,True,0.9558585095768212,0.9740893416910599,False,False,0.03927068723702665,0.12995729103111653,1639,0,1426,213,0.0,0.8700427089688835,0.12995729103111653,0.12995729103111653,0.9607293127629734,0.835875533862111,1370,1426,True
comp,0.9,0.09999999999999998,0.9,scalar,q0.50,0.5,,,0.898989898989899,0.898989898989899,,,call_reinitialized,1639,1639,0.5192190359975595,0.9200732153752288,True,0.9058737142011779,0.932745331684509,False,False,0.08343949044585987,0.042098840756558877,1639,0,1570,69,0.0,0.9579011592434411,0.042098840756558877,0.042098840756558877,0.9165605095541401,0.8779743746186699,1439,1570,True
comp,0.95,0.050000000000000044,0.95,scalar,q0.50,0.5,,,0.898989898989899,0.898989898989899,,,call,1639,1639,0.5192190359975595,0.9560707748627212,True,0.94499572688341,0.9654720706291944,False,False,0.0507399577167019,0.1342281879194631,1639,0,1419,220,0.0,0.8657718120805369,0.1342281879194631,0.1342281879194631,0.9492600422832981,0.8218425869432581,1347,1419,True
comp,0.9,0.09999999999999998,0.9,interval,q0.25_q0.75,,0.25,0.75,"(0.8282828282828283, 0.9494949494949495)",,0.8282828282828283,0.9494949494949495,call_reinitialized,1639,1639,0.5118974984746797,0.8859060402684564,True,0.8695137396667577,0.9009011950789079,True,False,0.1256720430107527,0.0921293471629042,1639,0,1488,151,0.0,0.9078706528370958,0.0921293471629042,0.0921293471629042,0.8743279569892473,0.7937766931055522,1301,1488,True
comp,0.95,0.050000000000000044,0.95,interval,q0.25_q0.75,,0.25,0.75,"(0.8282828282828283, 0.9494949494949495)",,0.8282828282828283,0.9494949494949495,call,1639,1639,0.5118974984746797,0.9353264185478951,True,0.9223151333137957,0.9467501503062309,True,True,0.08514056224899598,0.24039048200122026,1639,0,1245,394,0.0,0.7596095179987797,0.24039048200122026,0.24039048200122026,0.914859437751004,0.6949359365466748,1139,1245,True
concreate,0.9,0.09999999999999998,0.9,scalar,q0.10,0.1,,,0.11192495502441532,0.11192495502441532,,,call_reinitialized,206,206,0.0970873786407767,0.9757281553398058,True,0.9442695372189618,0.9920730754847259,False,False,0.02702702702702703,0.10194174757281553,206,0,185,21,0.0,0.8980582524271845,0.10194174757281553,0.10194174757281553,0.972972972972973,0.8737864077669902,180,185,True
concreate,0.95,0.050000000000000044,0.95,scalar,q0.10,0.1,,,0.11192495502441532,0.11192495502441532,,,call,206,206,0.0970873786407767,0.9757281553398058,True,0.9442695372189618,0.9920730754847259,False,False,0.02702702702702703,0.10194174757281553,206,0,185,21,0.0,0.8980582524271845,0.10194174757281553,0.10194174757281553,0.972972972972973,0.8737864077669902,180,185,True
concreate,0.9,0.09999999999999998,0.9,scalar,q0.20,0.2,,,0.182857877152403,0.182857877152403,,,call_reinitialized,206,206,0.17475728155339806,0.9223300970873787,True,0.8769322573674356,0.9549545053573213,False,False,0.05472636815920398,0.024271844660194174,206,5,201,0,0.024271844660194174,0.9757281553398058,0.0,0.024271844660194174,0.945273631840796,0.9223300970873787,190,201,True
concreate,0.95,0.050000000000000044,0.95,scalar,q0.20,0.2,,,0.182857877152403,0.182857877152403,,,call,206,206,0.17475728155339806,0.9660194174757282,True,0.9312430642830473,0.9862309061332174,False,False,0.03571428571428571,0.04854368932038835,206,0,196,10,0.0,0.9514563106796117,0.04854368932038835,0.04854368932038835,0.9642857142857143,0.9174757281553398,189,196,True
concreate,0.9,0.09999999999999998,0.9,scalar,q0.30,0.30000000000000004,,,0.24196864559239273,0.24196864559239273,,,call_reinitialized,206,206,0.24271844660194175,0.9077669902912622,True,0.8597154150572802,0.9435531950503738,False,False,0.031088082901554404,0.06310679611650485,206,13,193,0,0.06310679611650485,0.9368932038834952,0.0,0.06310679611650485,0.9689119170984456,0.9077669902912622,187,193,True
concreate,0.95,0.050000000000000044,0.95,scalar,q0.30,0.30000000000000004,,,0.24196864559239273,0.24196864559239273,,,call,206,206,0.24271844660194175,0.9854368932038835,True,0.9580325589298252,0.9969866089695859,False,False,0.015789473684210527,0.07766990291262135,206,0,190,16,0.0,0.9223300970873787,0.07766990291262135,0.07766990291262135,0.9842105263157894,0.9077669902912622,187,190,True
concreate,0.9,0.09999999999999998,0.9,scalar,q0.40,0.4,,,0.29426882549473143,0.29426882549473143,,,call_reinitialized,206,206,0.32524271844660196,0.9174757281553398,True,0.871158131809248,0.9511918098029706,False,False,0.0825242718446602,0.0,206,0,206,0,0.0,1.0,0.0,0.0,0.9174757281553398,0.9174757281553398,189,206,True
