dataset,confidence,method,difficulty_estimator,requested_reject_rate,empirical_reject_rate,accepted_coverage,accepted_interval_width,accepted_mae,accepted_mse,interval_coverage_all,mse_all,guarantee_status
boston,0.95,threshold_baseline,none,0.30000000000000004,0.47058823529411764,0.8888888888888888,0.24176356589147344,0.057482773471145526,0.00935173905314183,0.9019607843137255,0.0073375598090176485,heuristic
boston,0.95,threshold_baseline,none,0.4,0.28431372549019607,0.8356164383561644,0.23770645645645733,0.07186895799909501,0.010962900550958218,0.8725490196078431,0.008599492585816914,heuristic
boston,0.95,threshold_baseline,none,0.5,0.2647058823529412,0.8533333333333333,0.29255555555555546,0.07439061728395067,0.010066128907178793,0.892156862745098,0.007684767496436165,heuristic
boston,0.95,value_bin_width_baseline,predicted_value_bins,,0.14705882352941177,0.9310344827586207,0.2808669646658151,0.04058801617709669,0.0030378618295019187,0.9411764705882353,0.0040520656192003564,heuristic
boston,0.95,value_bin_width_baseline,predicted_value_bins,,0.0,1.0,inf,0.046181009440813374,0.003856689053296215,1.0,0.003856689053296215,heuristic
communities,0.95,paper_difficulty_mondrian,default,0.1,0.06766917293233082,0.8709677419354839,0.322277228462298,0.0818770922777042,0.017200741229165012,0.8671679197994988,0.020225270483501617,target_formal_result
communities,0.95,paper_difficulty_mondrian,default,0.2,0.14536340852130325,0.8651026392961877,0.29132055720677547,0.0765228282542956,0.014688633017212703,0.8671679197994988,0.020225270483501617,target_formal_result
communities,0.95,paper_difficulty_mondrian,default,0.30000000000000004,0.21303258145363407,0.8630573248407644,0.26736041425145834,0.06625926923434368,0.010727239253118356,0.8671679197994988,0.020225270483501617,target_formal_result
communities,0.95,paper_difficulty_mondrian,default,0.4,0.3333333333333333,0.8571428571428572,0.23184638802575797,0.0562063900754424,0.007985728406432859,0.8671679197994988,0.020225270483501617,target_formal_result
communities,0.95,paper_difficulty_mondrian,default,0.5,0.44360902255639095,0.8648648648648649,0.2040550828241659,0.04613834860148282,0.004873550357491335,0.8671679197994988,0.020225270483501617,target_formal_result
communities,0.95,threshold_baseline,none,0.1,0.06516290726817042,0.9115281501340482,0.5029166666666668,0.09445688114387846,0.018113938579833188,0.9172932330827068,0.016963683357699808,heuristic
communities,0.95,threshold_baseline,none,0.2,0.3684210526315789,0.8214285714285714,0.43441666666666673,0.12030423280423279,0.028447173996913575,0.8822055137844611,0.020414037942077412,heuristic
communities,0.95,threshold_baseline,none,0.30000000000000004,0.2506265664160401,0.882943143812709,0.5061666666666668,0.10968979933110368,0.02256715544871795,0.9072681704260652,0.01857970302492342,heuristic
communities,0.95,threshold_baseline,none,0.4,0.45614035087719296,0.8940092165898618,0.4860833333333335,0.09202726574500766,0.020310187692012285,0.9223057644110275,0.018558234196602613,heuristic
communities,0.95,threshold_baseline,none,0.5,0.41353383458646614,0.829059829059829,0.4440833333333331,0.10271972934472935,0.024363270981718907,0.849624060150376,0.022072282041910335,heuristic
communities,0.95,value_bin_width_baseline,predicted_value_bins,,0.19799498746867167,0.890625,0.28434999999999994,0.06760130208333333,0.01074365844184028,0.8721804511278195,0.01999180073012392,heuristic
communities,0.95,value_bin_width_baseline,predicted_value_bins,,0.19799498746867167,0.921875,0.3181158854166667,0.0686859375,0.010942836317274305,0.9022556390977443,0.019574183505639095,heuristic
comp,0.95,paper_difficulty_mondrian,default,0.1,0.11775472849298353,0.9094052558782849,0.08614110280162249,0.018068964946689855,0.0006631149785964158,0.8871262965222697,0.0008568914319043376,target_formal_result
comp,0.95,paper_difficulty_mondrian,default,0.2,0.21232458816351435,0.9233152594887684,0.08527183468303963,0.016637936853810865,0.0005574645605591564,0.8871262965222697,0.0008568914319043376,target_formal_result
comp,0.95,paper_difficulty_mondrian,default,0.30000000000000004,0.32580841976815134,0.9466063348416289,0.08439535469368811,0.014752297692275332,0.0004216032598431817,0.8871262965222697,0.0008568914319043376,target_formal_result
comp,0.95,paper_difficulty_mondrian,default,0.4,0.4423428920073215,0.9573304157549234,0.08356134231059494,0.01331915885839885,0.00034295396983546124,0.8871262965222697,0.0008568914319043376,target_formal_result
comp,0.95,paper_difficulty_mondrian,default,0.5,0.5326418547895058,0.9712793733681462,0.08295401092762408,0.012207934581880669,0.0002866621218746596,0.8871262965222697,0.0008568914319043376,target_formal_result
comp,0.95,threshold_baseline,none,0.1,0.03294691885295912,0.9003154574132493,0.09469696969696938,0.020420450562406465,0.0008656298054738322,0.8956680902989628,0.000912769227621537,heuristic
comp,0.95,threshold_baseline,none,0.2,0.0,0.9158023184868822,0.09175084175084303,0.020533636137663024,0.00084618929146804,0.9158023184868822,0.00084618929146804,heuristic
comp,0.95,threshold_baseline,none,0.30000000000000004,0.0738255033557047,0.9104084321475626,0.09520202020202262,0.019818962572585842,0.0008149248343156043,0.900549115314216,0.0008795864857985984,heuristic
comp,0.95,threshold_baseline,none,0.4,0.17693715680292862,0.8888065233506302,0.0914141414141413,0.01998818179322263,0.0008947018938972732,0.8852959121415497,0.0008896422363781045,heuristic
comp,0.95,threshold_baseline,none,0.5,0.20866381940207443,0.889745566692367,0.09537037037037033,0.020290673374713544,0.0008727083573757664,0.8938377059182429,0.00085162082312121,heuristic
comp,0.95,value_bin_width_baseline,predicted_value_bins,,0.0,0.8798047589993898,0.08544726294878878,0.020377919935577096,0.0008625461985699012,0.8798047589993898,0.0008625461985699012,heuristic
comp,0.95,value_bin_width_baseline,predicted_value_bins,,0.0,0.8889566809029896,0.08712146890914448,0.020257563431755027,0.0008606579048358943,0.8889566809029896,0.0008606579048358943,heuristic
concreate,0.95,paper_difficulty_mondrian,default,0.1,0.1262135922330097,0.9166666666666666,0.18271805019127707,0.04354334573029888,0.003806660767944751,0.9077669902912622,0.005299135244575104,target_formal_result
concreate,0.95,paper_difficulty_mondrian,default,0.2,0.21359223300970873,0.9197530864197531,0.17389956721886046,0.03977481148868628,0.003315097184730741,0.9077669902912622,0.005299135244575104,target_formal_result
concreate,0.95,paper_difficulty_mondrian,default,0.30000000000000004,0.2669902912621359,0.9139072847682119,0.16978113026346117,0.039369170084318436,0.0033388309059392478,0.9077669902912622,0.005299135244575104,target_formal_result
concreate,0.95,paper_difficulty_mondrian,default,0.4,0.36893203883495146,0.9230769230769231,0.1638703805613143,0.03532940490854424,0.0029299774494423686,0.9077669902912622,0.005299135244575104,target_formal_result
concreate,0.95,paper_difficulty_mondrian,default,0.5,0.49029126213592233,0.9333333333333333,0.15741084286945833,0.03178919809648981,0.002413319952841069,0.9077669902912622,0.005299135244575104,target_formal_result
concreate,0.95,threshold_baseline,none,0.1,0.0,0.9271844660194175,0.26085557571045986,0.051165314906311175,0.005011378570656969,0.9271844660194175,0.005011378570656969,heuristic
concreate,0.95,threshold_baseline,none,0.2,0.043689320388349516,0.8984771573604061,0.2228721578721576,0.04914416323761869,0.0047784107900861374,0.9029126213592233,0.00459444011313718,heuristic
concreate,0.95,threshold_baseline,none,0.30000000000000004,0.024271844660194174,0.8805970149253731,0.25392756451962706,0.05696987465621358,0.006436592171015942,0.883495145631068,0.0063252282130060395,heuristic
concreate,0.95,threshold_baseline,none,0.4,0.0825242718446602,0.9312169312169312,0.229351978738424,0.05054913176260576,0.005600131637695097,0.9368932038834952,0.005317216982205779,heuristic
concreate,0.95,threshold_baseline,none,0.5,0.06310679611650485,0.917098445595855,0.2201468259064255,0.05051453191015454,0.004956850433292753,0.9174757281553398,0.004950229099723347,heuristic
concreate,0.95,value_bin_width_baseline,predicted_value_bins,,0.0,0.8689320388349515,0.2284370454097457,0.05056936307391516,0.005129057919971357,0.8689320388349515,0.005129057919971357,heuristic
